0.00046846,-0.0005431
0.00046834,-0.0005428
0.00046792,-0.00054191
0.00046751,-0.00054101
0.00046709,-0.00054011
0.00046667,-0.00053921
0.00046624,-0.0005383
0.00046582,-0.00053739
0.00046539,-0.00053647
0.00046496,-0.00053555
0.00046453,-0.00053463
0.0004641,-0.0005337
0.00046366,-0.00053277
0.00046322,-0.00053183
0.00046278,-0.00053089
0.00046234,-0.00052994
0.00046189,-0.000529
0.00046145,-0.00052804
0.000461,-0.00052708
0.00046054,-0.00052612
0.00046009,-0.00052515
0.00045963,-0.00052418
0.00045917,-0.0005232
0.00045871,-0.00052222
0.00045825,-0.00052124
0.00045778,-0.00052025
0.00045732,-0.00051926
0.00045685,-0.00051826
0.00045637,-0.00051726
0.0004559,-0.00051625
0.00045542,-0.00051524
0.00045494,-0.00051422
0.00045446,-0.0005132
0.00045397,-0.00051217
0.00045349,-0.00051115
0.000453,-0.00051011
0.00045251,-0.00050907
0.00045201,-0.00050803
0.00045152,-0.00050698
0.00045102,-0.00050593
0.00045052,-0.00050487
0.00045001,-0.00050381
0.0004495,-0.00050274
0.000449,-0.00050167
0.00044848,-0.00050059
0.00044797,-0.00049951
0.00044745,-0.00049842
0.00044694,-0.00049733
0.00044641,-0.00049624
0.00044589,-0.00049513
0.00044536,-0.00049403
0.00044483,-0.00049292
0.0004443,-0.0004918
0.00044377,-0.00049068
0.00044323,-0.00048956
0.00044269,-0.00048843
0.00044215,-0.00048729
0.00044161,-0.00048615
0.00044106,-0.00048501
0.00044051,-0.00048386
0.00043996,-0.0004827
0.0004394,-0.00048154
0.00043885,-0.00048038
0.00043829,-0.00047921
0.00043772,-0.00047803
0.00043716,-0.00047685
0.00043659,-0.00047567
0.00043602,-0.00047448
0.00043545,-0.00047328
0.00043487,-0.00047208
0.00043429,-0.00047087
0.00043371,-0.00046966
0.00043313,-0.00046844
0.00043254,-0.00046722
0.00043195,-0.000466
0.00043136,-0.00046476
0.00043076,-0.00046353
0.00043017,-0.00046228
0.00042957,-0.00046104
0.00042896,-0.00045978
0.00042836,-0.00045852
0.00042775,-0.00045726
0.00042714,-0.00045599
0.00042652,-0.00045472
0.00042591,-0.00045344
0.00042529,-0.00045215
0.00042466,-0.00045086
0.00042404,-0.00044956
0.00042341,-0.00044826
0.00042278,-0.00044696
0.00042215,-0.00044564
0.00042151,-0.00044432
0.00042087,-0.000443
0.00042023,-0.00044167
0.00041958,-0.00044034
0.00041893,-0.000439
0.00041828,-0.00043765
0.00041763,-0.0004363
0.00041697,-0.00043494
0.00041631,-0.00043358
0.00041565,-0.00043221
0.00041499,-0.00043084
0.00041432,-0.00042946
0.00041365,-0.00042808
0.00041297,-0.00042669
0.0004123,-0.00042529
0.00041162,-0.00042389
0.00041093,-0.00042248
0.00041025,-0.00042107
0.00040956,-0.00041965
0.00040887,-0.00041823
0.00040817,-0.0004168
0.00040747,-0.00041536
0.00040677,-0.00041392
0.00040607,-0.00041247
0.00040536,-0.00041102
0.00040465,-0.00040956
0.00040394,-0.0004081
0.00040323,-0.00040663
0.00040251,-0.00040515
0.00040179,-0.00040367
0.00040106,-0.00040218
0.00040034,-0.00040069
0.00039961,-0.00039919
0.00039887,-0.00039769
0.00039814,-0.00039617
0.0003974,-0.00039466
0.00039665,-0.00039314
0.00039591,-0.00039161
0.00039516,-0.00039007
0.00039441,-0.00038853
0.00039365,-0.00038699
0.0003929,-0.00038544
0.00039214,-0.00038388
0.00039137,-0.00038232
0.00039061,-0.00038075
0.00038984,-0.00037917
0.00038906,-0.00037759
0.00038829,-0.000376
0.00038751,-0.00037441
0.00038673,-0.00037281
0.00038594,-0.00037121
0.00038516,-0.0003696
0.00038436,-0.00036798
0.00038357,-0.00036636
0.00038277,-0.00036473
0.00038197,-0.0003631
0.00038117,-0.00036146
0.00038036,-0.00035981
0.00037956,-0.00035816
0.00037874,-0.0003565
0.00037793,-0.00035484
0.00037711,-0.00035317
0.00037629,-0.00035149
0.00037546,-0.00034981
0.00037464,-0.00034812
0.00037381,-0.00034643
0.00037297,-0.00034473
0.00037213,-0.00034303
0.0003713,-0.00034132
0.00037045,-0.0003396
0.00036961,-0.00033788
0.00036876,-0.00033615
0.00036791,-0.00033441
0.00036705,-0.00033267
0.00036619,-0.00033093
0.00036533,-0.00032918
0.00036447,-0.00032742
0.0003636,-0.00032565
0.00036273,-0.00032388
0.00036186,-0.00032211
0.00036098,-0.00032033
0.0003601,-0.00031854
0.00035922,-0.00031675
0.00035834,-0.00031495
0.00035745,-0.00031314
0.00035656,-0.00031133
0.00035566,-0.00030952
0.00035476,-0.0003077
0.00035386,-0.00030587
0.00035296,-0.00030403
0.00035206,-0.0003022
0.00035115,-0.00030035
0.00035023,-0.0002985
0.00034932,-0.00029664
0.0003484,-0.00029478
0.00034748,-0.00029291
0.00034656,-0.00029104
0.00034563,-0.00028916
0.0003447,-0.00028728
0.00034377,-0.00028539
0.00034283,-0.00028349
0.0003419,-0.00028159
0.00034095,-0.00027968
0.00034001,-0.00027777
0.00033906,-0.00027585
0.00033811,-0.00027393
0.00033716,-0.000272
0.00033621,-0.00027006
0.00033525,-0.00026812
0.00033429,-0.00026618
0.00033332,-0.00026423
0.00033236,-0.00026227
0.00033139,-0.00026031
0.00033041,-0.00025834
0.00032944,-0.00025637
0.00032846,-0.00025439
0.00032748,-0.00025241
0.0003265,-0.00025042
0.00032551,-0.00024842
0.00032452,-0.00024643
0.00032353,-0.00024442
0.00032254,-0.00024241
0.00032154,-0.0002404
0.00032054,-0.00023838
0.00031954,-0.00023635
0.00031853,-0.00023432
0.00031753,-0.00023229
0.00031652,-0.00023025
0.0003155,-0.0002282
0.00031449,-0.00022615
0.00031347,-0.0002241
0.00031245,-0.00022204
